-1.48463e-21  1.42251e-20         9.81            0 -2.46264e-41            0 
    -7.77946      10.1301     0.208685     0.532755     0.337662    -0.869849 
     -3.5503      10.3219      2.24962      2.95617     0.450259     -1.54945 
    -2.12363      4.02955      1.76635      4.82373     0.998634     -1.42073 
    -1.03493      3.81014     0.275162      9.11559     -4.12582     0.798025 
     -1.3791     0.851668     0.457258    -0.673537     0.721602    -0.322949 
     1.27583     -0.19919      6.19841       1.2417     0.192163     0.570547 
    0.978172      1.22022      5.99232    -0.253407      1.97263     0.722248 
     3.23061     0.513768       9.3502   -0.0767554     0.225164     0.700723 
     6.18987     -2.21187      2.99461    -0.560975     0.940527     0.592749 
    0.280103      1.59036      3.05374    -0.550907      1.15952    -0.647795 
      13.346     -4.65825      3.05364   -0.0985636      1.68103    -0.233609 
     12.8468     -12.1705      -0.1548   -0.0260173     0.665908     -0.29347 
     11.3108      -11.144   0.00795042    -0.324829    -0.887505    -0.515915 
     12.7705     -2.13916      4.23841    -0.627007     -2.34611    -0.554561 
     9.79353      3.16018      5.52518     -1.17512      -4.3165    -0.692093 
     26.0959      2.92098      50.1464      3.93752     -6.30931     -2.93572 
     2.34444     -3.22934      4.03337    -0.446288     0.294616    -0.282392 
     4.46347     -2.55984      6.16389      2.09393      2.11703   -0.0662078 
   -0.595303     0.123931      12.5105   -0.0105678   -0.0821637    0.0271321 
    0.574239      5.29559      1.93051    -0.432075     0.605526      0.65586 
     3.14329     -1.80202      3.60632    -0.702593     0.710164      1.45263 
     1.68488       5.7414      4.50538      -0.8768     0.577287     0.388709 
    -2.03604      4.27053       5.9862     -1.09601     0.545272     0.617007 
    -6.06816      6.06179      5.90713     -1.15162     0.410309      0.38141 
    -9.09716      15.0383       19.339    0.0348684    0.0452804    -0.123879 
     -7.9134      10.2123      2.11637     0.890233     0.429488     -1.19622 
    -5.18713     -2.59033      4.41974      3.44954     0.304307     -1.80956 
     9.64339      14.7422      15.5402      5.78285   -0.0937822    -0.398534 
   -0.964132      2.00466     0.166312      8.64872     -3.76126     0.809847 
    -6.45613      4.57282      16.0165      2.28643     0.363823     0.156708 
     2.34153     -9.33254      15.7381     0.487667     0.170068   0.00956666 
     4.48691    -0.619126      10.0382    0.0301716     0.185665     0.690152 
     3.46664     0.604284      9.60228   -0.0634171     0.204996     0.590193 
     7.13734     0.265505      9.81864    -0.108145     0.274643      1.29445 
     -1.1588      3.09751      3.84833    -0.572722      1.14193    -0.286647 
     8.16129     -3.33613      2.74833    -0.171778      1.68069    -0.645762 
     7.79954     -10.4346     0.571701    -0.168947      0.81721    -0.650292 
     4.75684     -12.7853      6.32697    -0.604811     -1.38472     0.281218 
     10.3403       -7.694      6.72881    -0.718276     -2.41571      -1.0713 
     12.7932     -1.78713      6.75023     -1.08913     -4.79471     -1.67686 
     15.4972      5.16076      62.5606      0.74167     -8.45924     -2.97357 
   -0.213373    -0.223681      1.04117       1.0843      2.69009    -0.780309 
   -0.904591     0.439377     0.784013     -1.57936    -0.660276     0.186601 
     -0.2271    -0.174613    -0.891146      2.07448      1.83975     0.358945 
    0.401484      3.60905      1.29172    -0.453488     0.622669     0.467987 
     1.80503     0.937542      3.17704    -0.725062     0.749823      1.40095 
   -0.226508      8.86453      3.49299    -0.685295     0.457174     0.731745 
    -1.00995      5.27913        6.771     -1.25787     0.488436     0.395571 
    -5.87435       6.9128      6.05275     -1.41025     0.468193     0.169093 
    -8.81066      9.18966      4.06476    -0.654679     0.517737    -0.446967 
    -8.25825      9.15513      0.68076     0.582625     0.349341     -1.20813 
    -4.96516      11.4122       1.8267      2.66796        0.558     -1.55182 
      3.2436      11.9966       7.5103      5.30012     0.711311    -0.753954 
    -1.05896      6.71967      1.98617      9.22715     -3.39466      1.30083 
    -4.14994        5.946    -0.310014    -0.268591      1.70056   -0.0506339 
    -0.22672     -3.41077      7.73876      1.70666    -0.571251    -0.217443 
    0.236777    -0.023131   -0.0393002    -0.226125     0.672102     0.652691 
     2.28338         1.13      11.0415    0.0282295     0.109266     0.221951 
     7.41995      1.42083      9.54001     -0.07814     0.275637      1.18038 
     9.13615     -4.69769      2.91979    -0.568666      1.13876    -0.284122 
     11.5756      -8.1377    -0.418729    -0.215917      2.03476    -0.305232 
     14.3233     -12.3971    -0.488402    0.0118976     0.684895     -0.45966 
     13.9578      -11.237    -0.370991    -0.115098    -0.280443    -0.462291 
     16.3116     -3.88514      10.5667    -0.595018     -3.42086    -0.359471 
     7.44613       2.5586      4.29529     -1.12865     -5.01911     -1.18009 
     70.5429     -17.8307      88.0756     0.854884    -0.719053    -0.508602 
     8.00258       6.9956      14.0765     -1.12931     0.190313    -0.120845 
      1.7965      -2.1164      11.2315    -0.110433    -0.185047   -0.0397818 
    0.546759    -0.864854       8.3937   0.00863688   -0.0141261   0.00648583 
   -0.165371      4.81268      2.13574    -0.428619     0.597256     0.718067 
   -0.226105       10.012      2.22542    -0.635092     0.683291     0.912593 
    -1.05311      11.3742      3.50275    -0.668468     0.413781     0.703784 
    -2.27794      11.7503        5.749     -1.12804     0.348777    0.0106196 
    -6.49741      7.20423      5.64757     -1.26093     0.433207     0.316943 
    -8.64176      11.2699       5.5129    -0.631454     0.489877    -0.532493 
    -8.48647      9.11662     0.801378     0.583184     0.417817      -1.4125 
    -5.54155      11.5847      1.50482       2.8525     0.661133     -1.83984 
    0.144781      11.4674      5.71201      5.21612     0.488027      -1.1515 
    -1.01548      2.54381     0.136473      9.00529     -3.58602      1.01949 
    -3.81253      5.02434     0.741891      1.60402      1.86017     0.070895 
    0.852322     0.534553      6.35939     0.208145     0.314571     0.391173 
     1.79596      1.32049      7.17645    -0.218081  -0.00042047     0.732397 
     4.08579     0.398618       9.5985   -0.0560323     0.198235     0.561516 
     7.20226     0.439852      9.93055    -0.100082     0.240253      1.12904 
     5.59778     -3.85282    -0.746861    -0.467919      1.50739     0.678993 
     14.9004     -9.95961      2.17492    -0.398001      1.67587    -0.579792 
     22.4788     -4.79927      2.74311    -0.988155     0.212622    -0.251895 
     5.21799      2.83257      5.08774   -0.0864856     -1.86063    -0.156091 
     2.68539     -9.33353      3.97667     -1.40248     -3.84417     -1.71984 
     7.10158      7.67611      12.4845     0.607239     -4.03624     -2.45837 
     2.95387    -0.357817      1.71549     0.362438      3.10834    -0.972777 
     1.43458     -1.52542      2.42156     0.124807     -0.64132    -0.248239 
    0.303155      -1.8135      2.98649     0.960486     -2.91369    -0.599391 
     1.47052    -0.722804      5.12572     -0.47097    -0.460873    0.0377056 
    0.823459      3.28116       2.5684    -0.470479     0.664684     0.613525 
    -1.99589      4.05628      2.82967    -0.662104     0.635366      1.97096 
   -0.381714      5.10778      3.59231     -0.68492     0.265607      1.76708 
    -1.39273      9.69863      8.55641     -1.13017     0.297466   -0.0645836 
    -7.68979      7.15168       2.9182     -1.20991     0.379047     0.270293 
    -7.00714      17.6283      21.1572     0.160831    0.0493534    -0.482729 
    -7.70331      6.57429      2.10301      1.16061      0.25772     -1.23727 
    -9.30114    -0.207347      7.92058      3.73899     0.441567     -1.24279 
   0.0269999      3.58552       15.349      5.82082    0.0267352     -1.26116 
     27.4557      91.8698      165.623     -4.59831     0.916445    -0.981684 
    -4.57796      1.24388      6.45289      1.88095     0.431627     0.217104 
     0.44623     0.731388      3.81029      0.34015     0.837014    0.0840835 
     1.13164       1.1358        6.307     -0.30675    -0.180551     0.648554 
     4.25459     0.362225      9.38449   -0.0510911     0.215632     0.525265 
     7.27887     0.705319      9.82722    -0.096135     0.244198      1.08198 
     9.67141    -0.108547      8.13001    -0.381223     0.399016     0.677391 
     5.48715     -7.33339      1.43009    -0.403064      1.47771    -0.773474 
     10.3438      1.40994      6.41195     0.803903     0.926949    -0.716745 
     10.4721     -10.2038      4.49783    -0.774054    -0.490751    -0.932582 
     7.68264      -6.3917  -0.00766199    -0.607335     -2.51664     -1.43509 
     14.7483      11.8574      10.3072     -1.11038     -4.80998    -0.721672 
     78.7778     -18.9628      102.728     0.474917     0.996337     -0.20658 
      3.1064      4.02181      5.23365     -1.77201      -0.4279    0.0657939 
    0.864196    -0.637542      6.53006   -0.0148541    0.0837152   -0.0117218 
      1.3695     -1.29263      5.03292     -0.12443    -0.115226   0.00382961 
     -0.5215      3.92071      2.13654    -0.401743     0.559659      0.74215 
    -2.43454      11.1256      2.30047    -0.593133     0.592248      1.48141 
    -1.12136      9.19039      3.55074    -0.628773      0.29874      1.28124 
    -2.03162      15.7102      7.39441    -0.960932     0.110854    -0.279445 
    -7.72135      7.75012      2.04111     -1.26855     0.330261     0.227121 
    -5.28569       16.999       21.629     0.057955     0.106887    -0.625033 
    -7.98349      6.77166      2.10313      1.12943     0.211029     -1.16127 
    -3.11618      14.0787      7.39183      3.46593     0.408741     -1.11819 
     1.26035       6.0049      10.7868      6.10539     0.587804    0.0589272 
     15.6544      80.4577      170.461     -4.79081     0.668133    -0.767196 
    -5.95038      2.96985      28.7324      1.56347    -0.120716    0.0826702 
   0.0932961      24.0257      74.0106     -1.61571     0.166105    -0.178459 
     2.92594    -0.161568      8.23159    0.0758498     0.235991      0.26628 
     5.57637     0.158879      10.2951   -0.0341299     0.123985     0.494777 
     7.36592      0.95794      9.76167   -0.0784401     0.235678      0.97748 
     9.48048      1.26974      9.34698   -0.0855087  -0.00623773      1.29463 
     1.79897     -6.26033    -0.536386    -0.405583      1.37136    -0.804373 
     15.0786      2.53123      3.97692     0.228645     0.753504    0.0363457 
     8.26631     -8.76122      6.29479     -1.36015    -0.420967    -0.194713 
     11.2264     -3.18064      10.1769     -1.14669     -3.91442    -0.387151 
     14.3165       0.2634      11.9407    0.0433307     -6.53174     -0.58067 
     3.04481     0.776821     0.987983     0.366889     0.194942    -0.407793 
     3.59459    -0.414443      4.17615     0.553743    -0.516406    -0.320135 
     1.78003     -1.29413      7.74626     -0.37284    -0.523382   -0.0398809 
    -4.95539      6.03785      33.7081    -0.720194    -0.578701 -0.000183501 
   -0.321402      3.26792      2.13097    -0.419523     0.575427      0.65211 
    -2.81697      8.48711      2.65419    -0.641468     0.652565      1.60691 
    -1.33046      9.77062      3.49562     -0.61985     0.276714      1.39038 
     -2.2034      15.8193      7.21341    -0.966296     0.114668    -0.264345 
     -7.8732       7.5629       1.9834     -1.24317     0.324935     0.268811 
    -4.74266      18.1282       18.382     0.156474     0.306844    -0.573271 
    -11.6398    -0.505058      9.29178      1.31288     0.308392      -1.4596 
      -6.153      13.2836       2.9428      3.41685     0.338891     -1.42548 
   -0.577015      8.63255      3.89945      5.73774     0.354659    -0.378336 
